MPW,0,[2],0.5714285714285714,0.6428571428571429,0.8214285714285714,28
MPW,1,[2],0.5625,0.75,0.96875,32
MPW,2,[2],0.625,0.75,1.0,24
JEF,0,[2],0.6060606060606061,0.7272727272727273,0.9696969696969697,33
JEF,1,[1],0.8695652173913043,0.9130434782608695,1.0,23
JEF,2,[3],0.6666666666666666,0.7666666666666667,0.9,30
AXP,0,[2],0.75,0.8333333333333334,1.0,24
AXP,1,[2],0.75,0.75,0.9583333333333334,24
AXP,2,[2],0.76,0.8,1.0,25
NEV,0,[2],1.0,1.0,1.0,2
NEV,1,[2],1.0,1.0,1.0,2
NEV,2,[3],1.0,1.0,1.0,2
JQC,0,[2],0.5454545454545454,0.6363636363636364,1.0,11
JQC,1,[0],0.7,0.8,0.8,10
JQC,2,[2],0.7777777777777778,0.7777777777777778,0.8888888888888888,9
OFC,0,[2],0.6896551724137931,0.7241379310344828,0.9310344827586207,29
OFC,1,[2],0.5833333333333334,0.6666666666666666,0.9722222222222222,36
OFC,2,[2],0.7241379310344828,0.7241379310344828,0.9310344827586207,29
EMD,0,[2],0.3333333333333333,0.5,0.8333333333333334,6
EMD,1,[2],0.5,0.75,0.75,4
EMD,2,[2],0.6666666666666666,0.6666666666666666,0.6666666666666666,3
SVU,0,[3],0.5476190476190477,0.6904761904761905,0.9047619047619048,42
SVU,1,[2],0.625,0.7,0.875,40
SVU,2,[1],0.46296296296296297,0.6296296296296297,0.8333333333333334,54
LNN,0,[2],0.5714285714285714,0.6666666666666666,0.7936507936507936,63
LNN,1,[2],0.6206896551724138,0.7413793103448276,0.896551724137931,58
LNN,2,[2],0.49333333333333335,0.5733333333333334,0.8666666666666667,75
HYB,0,[2],0.5714285714285714,0.5714285714285714,1.0,7
HYB,1,[2],0.625,0.75,0.875,8
HYB,2,[2],0.46153846153846156,0.5384615384615384,0.9230769230769231,13
DUK,0,[2],1.0,1.0,1.0,2
DUK,1,[2],1.0,1.0,1.0,2
DUK,2,[2],1.0,1.0,1.0,2
BHE,0,[1],0.5434782608695652,0.6304347826086957,0.8695652173913043,46
BHE,1,[3],0.6923076923076923,0.7948717948717948,0.9230769230769231,39
BHE,2,[1],0.6486486486486487,0.6756756756756757,0.9459459459459459,37
MYN,0,[2],0,0,0,0
MYN,1,[2],0.0,0.0,1.0,3
MYN,2,[2],0.5,0.5,1.0,2
PEO,0,[2],0.4166666666666667,0.5,0.9166666666666666,12
PEO,1,[2],0.7142857142857143,0.8571428571428571,1.0,7
PEO,2,[2],0.5,0.5,0.9,10
CVI,0,[2],0.5932203389830508,0.6101694915254238,0.864406779661017,59
CVI,1,[3],0.4927536231884058,0.5362318840579711,0.7536231884057971,69
CVI,2,[4],0.609375,0.671875,0.84375,64
AFL,0,[0],0.5,0.7142857142857143,1.0,14
AFL,1,[2],0.5263157894736842,0.5263157894736842,0.8947368421052632,19
AFL,2,[2],0.45454545454545453,0.5,0.8181818181818182,22
RYN,0,[1],0.6666666666666666,0.7222222222222222,0.8888888888888888,18
RYN,1,[2],0.4782608695652174,0.4782608695652174,0.9130434782608695,23
RYN,2,[1],0.5909090909090909,0.6363636363636364,0.9090909090909091,22
VBF,0,[2],0.6,0.8,0.8,5
VBF,1,[2],1.0,1.0,1.0,3
VBF,2,[2],1.0,1.0,1.0,3
CF,0,[3],0.5081967213114754,0.5901639344262295,0.8524590163934426,61
CF,1,[0],0.49230769230769234,0.5538461538461539,0.8461538461538461,65
CF,2,[2],0.6326530612244898,0.7142857142857143,0.8775510204081632,49
HES,0,[0],0.5714285714285714,0.6785714285714286,0.8928571428571429,28
HES,1,[1],0.4489795918367347,0.5306122448979592,0.8163265306122449,49
HES,2,[1],0.4489795918367347,0.6326530612244898,0.8775510204081632,49
GNRC,0,[2],0.5263157894736842,0.631578947368421,0.8421052631578947,19
GNRC,1,[3],0.55,0.6,0.8,20
GNRC,2,[4],0.6875,0.6875,0.9375,16
CAL,0,[1],0.7454545454545455,0.7818181818181819,0.8727272727272727,55
CAL,1,[2],0.7843137254901961,0.8431372549019608,0.9411764705882353,51
CAL,2,[2],0.5362318840579711,0.6956521739130435,0.9420289855072463,69
ABG,0,[2],0.6140350877192983,0.7368421052631579,0.8421052631578947,57
ABG,1,[2],0.6212121212121212,0.696969696969697,0.8939393939393939,66
ABG,2,[2],0.5,0.6388888888888888,0.8611111111111112,72
TGP,0,[2],0.5357142857142857,0.6071428571428571,0.8214285714285714,28
TGP,1,[2],0.5769230769230769,0.6538461538461539,0.7692307692307693,26
TGP,2,[1],0.5925925925925926,0.7777777777777778,0.8888888888888888,27
KEG,0,[3],0.6153846153846154,0.6813186813186813,0.8351648351648352,91
KEG,1,[2],0.5445544554455446,0.6237623762376238,0.7326732673267327,101
KEG,2,[3],0.5392156862745098,0.6274509803921569,0.7647058823529411,102
ALG,0,[4],0.5735294117647058,0.6911764705882353,0.8970588235294118,68
ALG,1,[2],0.6176470588235294,0.6176470588235294,0.8382352941176471,68
ALG,2,[2],0.4772727272727273,0.6022727272727273,0.8295454545454546,88
INSI,0,[2],0.5,0.5,1.0,2
INSI,1,[2],1.0,1.0,1.0,1
INSI,2,[2],1.0,1.0,1.0,1
BBY,0,[4],0.625,0.6875,0.7708333333333334,48
BBY,1,[4],0.4827586206896552,0.6206896551724138,0.8793103448275862,58
BBY,2,[1],0.5769230769230769,0.6538461538461539,0.8269230769230769,52
CLDT,0,[2],0.42857142857142855,0.42857142857142855,0.8571428571428571,7
CLDT,1,[2],0.3333333333333333,0.3333333333333333,0.7777777777777778,9
CLDT,2,[3],0.6,0.6,1.0,5
CRI,0,[1],0.5714285714285714,0.6285714285714286,0.8857142857142857,35
CRI,1,[2],0.5714285714285714,0.6857142857142857,0.9142857142857143,35
CRI,2,[2],0.6451612903225806,0.8064516129032258,0.9032258064516129,31
JHI,0,[2],0.75,0.75,1.0,4
JHI,1,[2],1.0,1.0,1.0,3
JHI,2,[2],0.6,0.6,1.0,5
KYE,0,[2],0.6428571428571429,0.7142857142857143,0.9285714285714286,28
KYE,1,[2],0.7307692307692307,0.8076923076923077,0.9615384615384616,26
KYE,2,[2],0.6428571428571429,0.6785714285714286,0.8928571428571429,28
ABT,0,[3],0.5714285714285714,0.7142857142857143,1.0,7
ABT,1,[2],0.5,0.75,0.875,8
ABT,2,[2],0.4444444444444444,0.4444444444444444,0.8888888888888888,9
RDY,0,[3],0.65,0.7,0.8,20
RDY,1,[2],0.5909090909090909,0.6363636363636364,0.8636363636363636,22
RDY,2,[2],0.6086956521739131,0.6521739130434783,0.782608695652174,23
TRI,0,[2],0.6428571428571429,0.6428571428571429,1.0,14
TRI,1,[2],0.8333333333333334,0.8333333333333334,1.0,12
TRI,2,[2],0.5882352941176471,0.5882352941176471,0.9411764705882353,17
HOG,0,[2],0.6388888888888888,0.7222222222222222,0.9166666666666666,36
HOG,1,[3],0.7,0.7333333333333333,0.9666666666666667,30
HOG,2,[2],0.4878048780487805,0.5853658536585366,0.975609756097561,41
EVRI,0,[3],0.5576923076923077,0.6153846153846154,0.9038461538461539,52
EVRI,1,[1],0.5535714285714286,0.625,0.9107142857142857,56
EVRI,2,[1],0.5,0.6129032258064516,0.8387096774193549,62
SDRL,0,[2],0,0,0,0
SDRL,1,[2],0,0,0,0
SDRL,2,[2],0,0,0,0
FLS,0,[1],0.4666666666666667,0.5555555555555556,0.8222222222222222,45
FLS,1,[2],0.6176470588235294,0.7352941176470589,0.9411764705882353,34
FLS,2,[4],0.5121951219512195,0.6097560975609756,0.9024390243902439,41
FR,0,[2],0.6086956521739131,0.6956521739130435,0.8260869565217391,23
FR,1,[2],0.42857142857142855,0.5714285714285714,0.9642857142857143,28
FR,2,[2],0.6086956521739131,0.7391304347826086,0.8695652173913043,23
JTD,0,[2],0.3333333333333333,0.3333333333333333,0.8333333333333334,6
JTD,1,[2],0.3333333333333333,0.3333333333333333,0.8333333333333334,6
JTD,2,[2],0.6666666666666666,0.6666666666666666,1.0,3
AVY,0,[2],0.6923076923076923,0.6923076923076923,1.0,13
AVY,1,[1],1.0,1.0,1.0,10
AVY,2,[3],0.5263157894736842,0.5263157894736842,0.8947368421052632,19
PRA,0,[2],0.5882352941176471,0.5882352941176471,0.9411764705882353,17
PRA,1,[3],0.4583333333333333,0.5416666666666666,0.8333333333333334,24
PRA,2,[2],0.47619047619047616,0.5238095238095238,0.8095238095238095,21
BBW,0,[0],0.5316455696202531,0.6075949367088608,0.810126582278481,79
BBW,1,[3],0.5301204819277109,0.6506024096385542,0.8795180722891566,83
BBW,2,[1],0.5540540540540541,0.6351351351351351,0.8513513513513513,74
MA,0,[3],0.7083333333333334,0.8333333333333334,0.9166666666666666,24
MA,1,[3],0.72,0.8,1.0,25
MA,2,[3],0.6818181818181818,0.6818181818181818,1.0,22
CVA,0,[2],0.6078431372549019,0.6862745098039216,0.9019607843137255,51
CVA,1,[1],0.4838709677419355,0.5806451612903226,0.8387096774193549,62
CVA,2,[2],0.673469387755102,0.7551020408163265,0.9387755102040817,49
DUC,0,[2],0.5,0.5,1.0,2
DUC,1,[2],0.2,0.2,1.0,5
DUC,2,[2],0.3333333333333333,0.3333333333333333,1.0,3
UL,0,[2],0.25,0.5,0.75,4
UL,1,[2],1.0,1.0,1.0,1
UL,2,[2],1.0,1.0,1.0,1
CKH,0,[2],0.24242424242424243,0.48484848484848486,0.7575757575757576,33
CKH,1,[1],0.4,0.65,0.85,20
CKH,2,[2],0.4444444444444444,0.6111111111111112,0.7777777777777778,18
EHI,0,[2],0.7,0.7,0.9,10
EHI,1,[2],0.8888888888888888,1.0,1.0,9
EHI,2,[2],0.5833333333333334,0.6666666666666666,1.0,12
MXF,0,[2],1.0,1.0,1.0,11
MXF,1,[3],0.5789473684210527,0.7368421052631579,1.0,19
MXF,2,[2],0.6470588235294118,0.7647058823529411,1.0,17
TR,0,[2],0.5714285714285714,0.7142857142857143,0.7142857142857143,7
TR,1,[2],0.4444444444444444,0.6666666666666666,0.8888888888888888,9
TR,2,[2],0.8,1.0,1.0,5
MCD,0,[2],0.7142857142857143,0.7142857142857143,1.0,7
MCD,1,[2],0.8333333333333334,0.8333333333333334,0.8333333333333334,6
MCD,2,[3],0.5,0.5,1.0,10
BHK,0,[2],1.0,1.0,1.0,1
BHK,1,[2],0.5,0.5,1.0,2
BHK,2,[2],0.5,0.5,1.0,2
APF,0,[2],0.5,0.5,0.75,4
APF,1,[2],0.3333333333333333,0.3333333333333333,0.8333333333333334,6
APF,2,[0],0.5,0.75,1.0,4
RVT,0,[3],0.7142857142857143,0.7142857142857143,1.0,7
RVT,1,[2],0.35714285714285715,0.6428571428571429,0.7857142857142857,14
RVT,2,[1],0.5,0.5,0.8,10
NR,0,[3],0.5764705882352941,0.6823529411764706,0.8117647058823529,85
NR,1,[2],0.5684210526315789,0.6947368421052632,0.8210526315789474,95
NR,2,[3],0.5274725274725275,0.7252747252747253,0.8681318681318682,91
VRX,0,[2],0.4675324675324675,0.5194805194805194,0.7662337662337663,77
VRX,1,[2],0.6071428571428571,0.7321428571428571,0.9285714285714286,56
VRX,2,[4],0.5964912280701754,0.631578947368421,0.8947368421052632,57
MCN,0,[2],0.5,0.75,0.875,8
MCN,1,[2],1.0,1.0,1.0,4
MCN,2,[2],0.4,0.4,0.8,10
EME,0,[3],0.75,0.775,1.0,40
EME,1,[2],0.574468085106383,0.6595744680851063,0.9574468085106383,47
EME,2,[2],0.6341463414634146,0.7073170731707317,0.9512195121951219,41
TDY,0,[1],0.8148148148148148,0.8148148148148148,0.9259259259259259,27
TDY,1,[2],0.7333333333333333,0.7666666666666667,0.8666666666666667,30
TDY,2,[2],0.696969696969697,0.7575757575757576,0.9696969696969697,33
BIF,0,[2],0.7142857142857143,0.7857142857142857,0.8571428571428571,14
BIF,1,[2],0.7272727272727273,0.7272727272727273,0.9090909090909091,11
BIF,2,[2],1.0,1.0,1.0,8
UN,0,[2],0.0,0.0,1.0,1
UN,1,[4],0.0,0.0,1.0,4
UN,2,[2],0,0,0,0
IVC,0,[3],0.58,0.7,0.88,50
IVC,1,[4],0.6976744186046512,0.7441860465116279,0.9069767441860465,43
IVC,2,[1],0.5263157894736842,0.6491228070175439,0.9122807017543859,57
CPS,0,[1],0.7916666666666666,0.7916666666666666,0.9583333333333334,24
CPS,1,[2],0.7727272727272727,0.7727272727272727,0.9545454545454546,22
CPS,2,[2],0.6538461538461539,0.7307692307692307,1.0,26
MTD,0,[1],0.6,0.7,0.9,10
MTD,1,[2],0.5555555555555556,0.7777777777777778,1.0,9
MTD,2,[1],0.3333333333333333,0.6,1.0,15
SBR,0,[2],0.75,0.75,0.9375,32
SBR,1,[1],0.5777777777777777,0.6,0.8444444444444444,45
SBR,2,[3],0.6052631578947368,0.631578947368421,0.8947368421052632,38
ITW,0,[2],0.5,0.5,0.625,16
ITW,1,[1],0.5,0.5,0.8125,16
ITW,2,[1],0.8888888888888888,0.8888888888888888,1.0,9
GUT,0,[2],0.6111111111111112,0.7222222222222222,0.9444444444444444,18
GUT,1,[2],0.7692307692307693,0.7692307692307693,1.0,13
GUT,2,[2],0.7142857142857143,0.7142857142857143,1.0,14
GHL,0,[3],0.5849056603773585,0.7169811320754716,0.8490566037735849,53
GHL,1,[3],0.6111111111111112,0.6666666666666666,0.9074074074074074,54
GHL,2,[3],0.6666666666666666,0.6666666666666666,0.8444444444444444,45
KS,0,[3],0.6875,0.7708333333333334,0.9583333333333334,48
KS,1,[2],0.66,0.7,0.92,50
KS,2,[1],0.717391304347826,0.782608695652174,0.8695652173913043,46
BIG,0,[1],0.5111111111111111,0.6666666666666666,0.9555555555555556,45
BIG,1,[3],0.4791666666666667,0.6666666666666666,0.9375,48
BIG,2,[3],0.5945945945945946,0.7837837837837838,0.972972972972973,37
CMS,0,[3],0.8571428571428571,1.0,1.0,7
CMS,1,[2],0.42857142857142855,0.5714285714285714,0.7142857142857143,14
CMS,2,[3],1.0,1.0,1.0,5
CIT,0,[2],0.5833333333333334,0.6666666666666666,1.0,12
CIT,1,[2],0.7777777777777778,0.8888888888888888,1.0,9
CIT,2,[2],0.7777777777777778,0.7777777777777778,1.0,9
SR,0,[2],0.875,0.875,1.0,8
SR,1,[2],0.5384615384615384,0.6153846153846154,1.0,13
SR,2,[1],0.7,0.7,1.0,10
TTM,0,[3],0.6923076923076923,0.6923076923076923,1.0,26
TTM,1,[2],0.6333333333333333,0.7666666666666667,0.9333333333333333,30
TTM,2,[2],0.7083333333333334,0.8333333333333334,0.9583333333333334,24
UTL,0,[2],0.8888888888888888,0.8888888888888888,1.0,9
UTL,1,[2],0.6153846153846154,0.7692307692307693,0.8461538461538461,13
UTL,2,[2],0.7272727272727273,0.7272727272727273,0.9090909090909091,11
BXS,0,[2],0.5,0.5526315789473685,0.9473684210526315,38
BXS,1,[1],0.6111111111111112,0.6388888888888888,0.8611111111111112,36
BXS,2,[2],0.6666666666666666,0.7272727272727273,0.9393939393939394,33
GXP,0,[2],0,0,0,0
GXP,1,[2],0,0,0,0
GXP,2,[2],0,0,0,0
RRD,0,[1],0.5945945945945946,0.6756756756756757,0.8648648648648649,37
RRD,1,[2],0.6285714285714286,0.6571428571428571,0.9142857142857143,35
RRD,2,[2],0.575,0.6,0.8,40
GGT,0,[2],0.8333333333333334,0.8888888888888888,1.0,18
GGT,1,[2],0.8,0.85,0.9,20
GGT,2,[0],0.7142857142857143,0.7142857142857143,0.8571428571428571,21
WRB,0,[2],0.7647058823529411,0.7647058823529411,0.8823529411764706,17
WRB,1,[2],0.8125,0.875,0.875,16
WRB,2,[2],0.7222222222222222,0.7222222222222222,1.0,18
CSS,0,[2],0.6037735849056604,0.7169811320754716,0.8679245283018868,53
CSS,1,[2],0.7446808510638298,0.7446808510638298,0.9361702127659575,47
CSS,2,[2],0.532258064516129,0.6451612903225806,0.8709677419354839,62
MMT,0,[2],1.0,1.0,1.0,2
MMT,1,[2],1.0,1.0,1.0,2
MMT,2,[2],1.0,1.0,1.0,2
ZF,0,[2],0.9,0.9,1.0,10
ZF,1,[2],0.8181818181818182,0.8181818181818182,1.0,11
ZF,2,[2],0.9,0.9,1.0,10
AAP,0,[2],0.5384615384615384,0.6153846153846154,0.8461538461538461,13
AAP,1,[2],0.47058823529411764,0.6470588235294118,0.9411764705882353,17
AAP,2,[2],0.2692307692307692,0.3076923076923077,0.9230769230769231,26
MOV,0,[1],0.7037037037037037,0.7592592592592593,0.9074074074074074,54
MOV,1,[2],0.6323529411764706,0.6911764705882353,0.8823529411764706,68
MOV,2,[2],0.7358490566037735,0.7924528301886793,0.9056603773584906,53
TD,0,[2],0.42857142857142855,0.42857142857142855,0.7142857142857143,7
TD,1,[2],0.6666666666666666,0.6666666666666666,1.0,6
TD,2,[2],0.75,0.75,1.0,4
COP,0,[2],0.5882352941176471,0.6470588235294118,0.7647058823529411,17
COP,1,[2],0.7692307692307693,0.7692307692307693,1.0,13
COP,2,[2],0.7142857142857143,0.8571428571428571,1.0,14
RY,0,[1],0.8333333333333334,0.8333333333333334,1.0,6
RY,1,[2],1.0,1.0,1.0,5
RY,2,[2],1.0,1.0,1.0,5
UVE,0,[2],0.5102040816326531,0.6530612244897959,0.8367346938775511,49
UVE,1,[2],0.5510204081632653,0.5714285714285714,0.7959183673469388,49
UVE,2,[2],0.5652173913043478,0.717391304347826,0.8695652173913043,46
SBS,0,[3],0.5857142857142857,0.6714285714285714,0.8428571428571429,70
SBS,1,[1],0.65,0.7833333333333333,0.9333333333333333,60
SBS,2,[2],0.5416666666666666,0.6944444444444444,0.8472222222222222,72
SPE,0,[3],0,0,0,0
SPE,1,[2],0,0,0,0
SPE,2,[2],0,0,0,0
DEX,0,[1],0.5,0.5,1.0,2
DEX,1,[2],0.125,0.25,0.5,8
DEX,2,[2],0.5,0.5,1.0,2
CXO,0,[2],0.7894736842105263,0.8157894736842105,0.9210526315789473,38
CXO,1,[3],0.6111111111111112,0.7592592592592593,0.9074074074074074,54
CXO,2,[2],0.6739130434782609,0.717391304347826,0.8913043478260869,46
EQT,0,[2],0.6129032258064516,0.7741935483870968,0.9354838709677419,31
EQT,1,[2],0.5588235294117647,0.5882352941176471,0.9411764705882353,34
EQT,2,[3],0.5135135135135135,0.6486486486486487,0.9459459459459459,37
CR,0,[1],0.696969696969697,0.696969696969697,0.9090909090909091,33
CR,1,[0],0.5348837209302325,0.6744186046511628,0.9069767441860465,43
CR,2,[2],0.5476190476190477,0.6428571428571429,0.9523809523809523,42
KTF,0,[2],0.5,0.5,1.0,2
KTF,1,[2],0.5,0.5,1.0,2
KTF,2,[2],1.0,1.0,1.0,1
HIL,0,[3],0.6756756756756757,0.7297297297297297,0.8513513513513513,74
HIL,1,[1],0.6447368421052632,0.7368421052631579,0.868421052631579,76
HIL,2,[2],0.573170731707317,0.6463414634146342,0.8170731707317073,82
PNC,0,[2],0.5652173913043478,0.7391304347826086,0.9565217391304348,23
PNC,1,[1],0.5217391304347826,0.5217391304347826,0.8695652173913043,23
PNC,2,[2],0.5714285714285714,0.6666666666666666,0.8571428571428571,21
FOR,0,[2],0.6153846153846154,0.6923076923076923,0.7692307692307693,39
FOR,1,[2],0.3958333333333333,0.5,0.7916666666666666,48
FOR,2,[1],0.7,0.8,0.9,30
JDD,0,[2],0.875,0.875,1.0,8
JDD,1,[2],0.5833333333333334,0.6666666666666666,1.0,12
JDD,2,[2],0.5833333333333334,0.75,1.0,12
AWR,0,[2],0.375,0.5833333333333334,0.9583333333333334,24
AWR,1,[3],0.45,0.6,0.95,20
AWR,2,[0],0.42857142857142855,0.6190476190476191,0.9047619047619048,21
WPP,0,[1],0.4,0.5,0.9,10
WPP,1,[2],0.36363636363636365,0.36363636363636365,1.0,11
WPP,2,[2],0.8,0.8,1.0,5
HMC,0,[2],0.5454545454545454,0.6363636363636364,0.9090909090909091,11
HMC,1,[2],0.8571428571428571,0.8571428571428571,1.0,7
HMC,2,[2],0.8571428571428571,0.8571428571428571,1.0,7
CBD,0,[3],0.5217391304347826,0.6304347826086957,0.8478260869565217,46
CBD,1,[2],0.5555555555555556,0.6222222222222222,0.8222222222222222,45
CBD,2,[2],0.575,0.775,0.875,40
SKT,0,[2],0.6363636363636364,0.6363636363636364,0.8181818181818182,22
SKT,1,[2],0.625,0.6666666666666666,0.9583333333333334,24
SKT,2,[2],0.4838709677419355,0.5161290322580645,0.8709677419354839,31
AEG,0,[2],0.7307692307692307,0.8461538461538461,1.0,26
AEG,1,[2],0.5714285714285714,0.6571428571428571,0.8571428571428571,35
AEG,2,[0],0.76,0.8,0.96,25
UNM,0,[1],0.5,0.6666666666666666,0.8571428571428571,42
UNM,1,[2],0.6538461538461539,0.7307692307692307,0.8461538461538461,26
UNM,2,[3],0.6538461538461539,0.6538461538461539,0.8846153846153846,26
SAN,0,[2],0.85,0.85,1.0,20
SAN,1,[2],0.6296296296296297,0.7407407407407407,0.8888888888888888,27
SAN,2,[2],0.6296296296296297,0.6666666666666666,0.9259259259259259,27
MAS,0,[3],0.5128205128205128,0.6923076923076923,0.8461538461538461,39
MAS,1,[1],0.5384615384615384,0.6923076923076923,0.8205128205128205,39
MAS,2,[1],0.6,0.6,0.76,25
ETV,0,[1],1.0,1.0,1.0,4
ETV,1,[2],0.8,0.8,1.0,5
ETV,2,[2],0.5714285714285714,0.5714285714285714,0.8571428571428571,7
JWN,0,[2],0.5454545454545454,0.6,0.9272727272727272,55
JWN,1,[2],0.43243243243243246,0.4864864864864865,0.8783783783783784,74
JWN,2,[3],0.6382978723404256,0.6595744680851063,0.9574468085106383,47
NWE,0,[2],0.5,0.6666666666666666,1.0,6
NWE,1,[1],0.5,0.6666666666666666,1.0,6
NWE,2,[2],1.0,1.0,1.0,3
BKH,0,[2],0.38461538461538464,0.6923076923076923,0.8461538461538461,13
