Scode,itercount,acc_test,val,margin,period
HPR,0,0.64617693,[33],12,2
HPR,1,0.64767617,[33],12,2
HPR,2,0.64017993,[33],12,2
PRO,0,0.6827458,[33],12,2
PRO,1,0.66233766,[33],12,2
PRO,2,0.6586271,[33],12,2
VG,0,0.6632997,[33],12,2
VG,1,0.65656567,[33],12,2
VG,2,0.6515151,[33],12,2
FSM,0,0.7090465,[33],12,2
FSM,1,0.6870416,[33],12,2
FSM,2,0.6992665,[33],12,2
CAI,0,0.66422015,[33],12,2
CAI,1,0.6678899,[33],12,2
CAI,2,0.6678899,[33],12,2
TROX,0,0.65770173,[33],12,2
TROX,1,0.65525675,[33],12,2
TROX,2,0.6503667,[33],12,2
OAS,0,0.6974359,[33],12,2
OAS,1,0.6820513,[33],12,2
OAS,2,0.66923076,[33],12,2
GFA,0,0.6714801,[33],12,2
GFA,1,0.6534296,[33],12,2
GFA,2,0.666065,[33],12,2
BAS,0,0.5802269,[33],12,2
BAS,1,0.5899514,[33],12,2
BAS,2,0.5883306,[33],12,2
VRS,0,0.6897375,[33],12,2
VRS,1,0.6778043,[33],12,2
VRS,2,0.6801909,[33],12,2
PGTI,0,0.67741936,[33],12,2
PGTI,1,0.6943973,[33],12,2
PGTI,2,0.65704584,[33],12,2
DL,0,0.6942149,[33],12,2
DL,1,0.6983471,[33],12,2
DL,2,0.6838843,[33],12,2
CALX,0,0.7032419,[33],12,2
CALX,1,0.6832918,[33],12,2
CALX,2,0.7057357,[33],12,2
ATV,0,0.66179156,[33],12,2
ATV,1,0.67093235,[33],12,2
ATV,2,0.6581353,[33],12,2
CPE,0,0.6437659,[33],12,2
CPE,1,0.62849873,[33],12,2
CPE,2,0.6513995,[33],12,2
IO,0,0.64631045,[33],12,2
IO,1,0.6195929,[33],12,2
IO,2,0.6272265,[33],12,2
PZN,0,0.68451244,[33],12,2
PZN,1,0.6711281,[33],12,2
PZN,2,0.6634799,[33],12,2
NOA,0,0.6520211,[33],12,2
NOA,1,0.65553606,[33],12,2
NOA,2,0.6643234,[33],12,2
HBM,0,0.68948656,[33],12,2
HBM,1,0.7017115,[33],12,2
HBM,2,0.6870416,[33],12,2
LBRT,0,0.6475771,[33],12,2
LBRT,1,0.6365639,[33],12,2
LBRT,2,0.6453745,[33],12,2
DDD,0,0.63104326,[33],12,2
DDD,1,0.62849873,[33],12,2
DDD,2,0.64631045,[33],12,2
TREC,0,0.6647059,[33],12,2
TREC,1,0.6666667,[33],12,2
TREC,2,0.6666667,[33],12,2
CDE,0,0.6577608,[33],12,2
CDE,1,0.6272265,[33],12,2
CDE,2,0.64122134,[33],12,2
MXL,0,0.7082294,[33],12,2
MXL,1,0.68578553,[33],12,2
MXL,2,0.6832918,[33],12,2
CRD.B,0,0.66412216,[33],12,2
CRD.B,1,0.6793893,[33],12,2
CRD.B,2,0.6692112,[33],12,2
XIN,0,0.68410856,[33],12,2
XIN,1,0.68604654,[33],12,2
XIN,2,0.70155036,[33],12,2
QEP,0,0.67268044,[33],12,2
QEP,1,0.67525774,[33],12,2
QEP,2,0.68041235,[33],12,2
ESTE,0,0.67156863,[33],12,2
ESTE,1,0.65686274,[33],12,2
ESTE,2,0.65686274,[33],12,2
EGHT,0,0.63104326,[33],12,2
EGHT,1,0.6170483,[33],12,2
EGHT,2,0.6259542,[33],12,2
TECK,0,0.6451613,[33],12,2
TECK,1,0.6655348,[33],12,2
TECK,2,0.6604414,[33],12,2
AG,0,0.6821516,[33],12,2
AG,1,0.6968215,[33],12,2
AG,2,0.6821516,[33],12,2
HTZ,0,0.6263158,[33],12,2
HTZ,1,0.64736843,[33],12,2
HTZ,2,0.6263158,[33],12,2
AGI,0,0.6797066,[33],12,2
AGI,1,0.6723716,[33],12,2
AGI,2,0.65770173,[33],12,2
BXC,0,0.66416794,[33],12,2
BXC,1,0.65217394,[33],12,2
BXC,2,0.67016494,[33],12,2
GOL,0,0.6685962,[33],12,2
GOL,1,0.6599132,[33],12,2
GOL,2,0.6599132,[33],12,2
FN,0,0.7036083,[33],12,2
FN,1,0.67783505,[33],12,2
FN,2,0.67268044,[33],12,2
LAC,0,0.63325185,[33],12,2
LAC,1,0.6283619,[33],12,2
LAC,2,0.63325185,[33],12,2
JKS,0,0.677665,[33],12,2
JKS,1,0.65482235,[33],12,2
JKS,2,0.6497462,[33],12,2
WTI,0,0.4160363,[34],12,2
WTI,1,0.37065053,[34],12,2
WTI,2,0.39636913,[34],12,2
CVI,0,0.43021032,[34],12,2
CVI,1,0.42638624,[34],12,2
CVI,2,0.42638624,[34],12,2
HIL,0,0.47028863,[34],12,2
HIL,1,0.4278438,[34],12,2
HIL,2,0.4787776,[34],12,2
REN,0,0.44366196,[34],12,2
REN,1,0.45070422,[34],12,2
REN,2,0.45774648,[34],12,2
CLF,0,0.37659034,[34],12,2
CLF,1,0.35496184,[34],12,2
CLF,2,0.3918575,[34],12,2
EDN,0,0.42335767,[34],12,2
EDN,1,0.3850365,[34],12,2
EDN,2,0.40875912,[34],12,2
LL,0,0.42884615,[34],12,2
LL,1,0.4096154,[34],12,2
LL,2,0.4096154,[34],12,2
UAL,0,0.43606558,[34],12,2
UAL,1,0.4409836,[34],12,2
UAL,2,0.42459017,[34],12,2
CRK,0,0.37659034,[34],12,2
CRK,1,0.39440203,[34],12,2
CRK,2,0.38549617,[34],12,2
ORN,0,0.42718446,[34],12,2
ORN,1,0.4407767,[34],12,2
ORN,2,0.41165048,[34],12,2
BPI,0,0.43429846,[34],12,2
BPI,1,0.4142539,[34],12,2
BPI,2,0.45879734,[34],12,2
CLR,0,0.47155964,[34],12,2
CLR,1,0.44770643,[34],12,2
CLR,2,0.46238533,[34],12,2
HPR,0,0.37331334,[34],12,2
HPR,1,0.3598201,[34],12,2
HPR,2,0.3898051,[34],12,2
PRO,0,0.40445268,[34],12,2
PRO,1,0.41929498,[34],12,2
PRO,2,0.43413728,[34],12,2
VG,0,0.4006734,[34],12,2
VG,1,0.42929292,[34],12,2
VG,2,0.43939394,[34],12,2
FSM,0,0.3838631,[34],12,2
FSM,1,0.41075796,[34],12,2
FSM,2,0.40586796,[34],12,2
CAI,0,0.45137614,[34],12,2
CAI,1,0.4587156,[34],12,2
CAI,2,0.44220182,[34],12,2
TROX,0,0.44743276,[34],12,2
TROX,1,0.4425428,[34],12,2
TROX,2,0.43765283,[34],12,2
OAS,0,0.43589744,[34],12,2
OAS,1,0.43333334,[34],12,2
OAS,2,0.43076923,[34],12,2
GFA,0,0.3772563,[34],12,2
GFA,1,0.37545127,[34],12,2
GFA,2,0.37545127,[34],12,2
BAS,0,0.35980552,[34],12,2
BAS,1,0.32901135,[34],12,2
BAS,2,0.34359807,[34],12,2
VRS,0,0.45346063,[34],12,2
VRS,1,0.41288784,[34],12,2
VRS,2,0.46778044,[34],12,2
PGTI,0,0.46349746,[34],12,2
PGTI,1,0.44482175,[34],12,2
PGTI,2,0.44142616,[34],12,2
DL,0,0.49380165,[34],12,2
DL,1,0.49173555,[34],12,2
DL,2,0.47107437,[34],12,2
CALX,0,0.49875313,[34],12,2
CALX,1,0.4862843,[34],12,2
CALX,2,0.521197,[34],12,2
ATV,0,0.37842777,[34],12,2
ATV,1,0.36745888,[34],12,2
ATV,2,0.4095064,[34],12,2
CPE,0,0.36641222,[34],12,2
CPE,1,0.38804072,[34],12,2
CPE,2,0.370229,[34],12,2
IO,0,0.39058524,[34],12,2
IO,1,0.36768448,[34],12,2
IO,2,0.38804072,[34],12,2
PZN,0,0.44359463,[34],12,2
PZN,1,0.46462715,[34],12,2
PZN,2,0.42256215,[34],12,2
NOA,0,0.39015818,[34],12,2
NOA,1,0.40421793,[34],12,2
NOA,2,0.38488576,[34],12,2
HBM,0,0.5012225,[34],12,2
HBM,1,0.48899755,[34],12,2
HBM,2,0.45476773,[34],12,2
LBRT,0,0.36563876,[34],12,2
LBRT,1,0.37444934,[34],12,2
LBRT,2,0.32378855,[34],12,2
DDD,0,0.3244275,[34],12,2
DDD,1,0.33969465,[34],12,2
DDD,2,0.326972,[34],12,2
TREC,0,0.4372549,[34],12,2
TREC,1,0.43529412,[34],12,2
TREC,2,0.44509804,[34],12,2
CDE,0,0.33715013,[34],12,2
CDE,1,0.3409669,[34],12,2
CDE,2,0.35877863,[34],12,2
MXL,0,0.45137158,[34],12,2
MXL,1,0.48379052,[34],12,2
MXL,2,0.5162095,[34],12,2
CRD.B,0,0.40712467,[34],12,2
CRD.B,1,0.37913486,[34],12,2
CRD.B,2,0.38804072,[34],12,2
XIN,0,0.39922482,[34],12,2
XIN,1,0.38372093,[34],12,2
XIN,2,0.39341086,[34],12,2
QEP,0,0.53350514,[34],12,2
QEP,1,0.53608245,[34],12,2
QEP,2,0.53092784,[34],12,2
ESTE,0,0.49754903,[34],12,2
ESTE,1,0.4852941,[34],12,2
ESTE,2,0.50980395,[34],12,2
EGHT,0,0.42366412,[34],12,2
EGHT,1,0.38676846,[34],12,2
EGHT,2,0.38040712,[34],12,2
TECK,0,0.4074703,[34],12,2
TECK,1,0.4312394,[34],12,2
TECK,2,0.38370118,[34],12,2
AG,0,0.46454766,[34],12,2
AG,1,0.41564792,[34],12,2
AG,2,0.47188264,[34],12,2
HTZ,0,0.4280702,[34],12,2
HTZ,1,0.38421053,[34],12,2
HTZ,2,0.44561404,[34],12,2
AGI,0,0.44743276,[34],12,2
AGI,1,0.43031785,[34],12,2
AGI,2,0.4596577,[34],12,2
BXC,0,0.4047976,[34],12,2
BXC,1,0.41829085,[34],12,2
BXC,2,0.41229385,[34],12,2
GOL,0,0.36324167,[34],12,2
GOL,1,0.3429812,[34],12,2
GOL,2,0.37047756,[34],12,2
FN,0,0.53350514,[34],12,2
FN,1,0.5463917,[34],12,2
FN,2,0.5489691,[34],12,2
LAC,0,0.35452324,[34],12,2
LAC,1,0.42542788,[34],12,2
LAC,2,0.37408313,[34],12,2
JKS,0,0.34517765,[34],12,2
JKS,1,0.39086294,[34],12,2
JKS,2,0.4137056,[34],12,2
WTI,0,0.3524962,[35],12,2
WTI,1,0.3192133,[35],12,2
WTI,2,0.3540091,[35],12,2
CVI,0,0.39388144,[35],12,2
CVI,1,0.4091778,[35],12,2
CVI,2,0.38814533,[35],12,2
HIL,0,0.4278438,[35],12,2
HIL,1,0.39219016,[35],12,2
HIL,2,0.37691003,[35],12,2
REN,0,0.4342723,[35],12,2
REN,1,0.4342723,[35],12,2
REN,2,0.40610328,[35],12,2
CLF,0,0.34732825,[35],12,2
CLF,1,0.34605598,[35],12,2
CLF,2,0.34223917,[35],12,2
EDN,0,0.41240877,[35],12,2
EDN,1,0.3850365,[35],12,2
EDN,2,0.38321167,[35],12,2
LL,0,0.3673077,[35],12,2
LL,1,0.3403846,[35],12,2
LL,2,0.35,[35],12,2
UAL,0,0.38688526,[35],12,2
UAL,1,0.3885246,[35],12,2
UAL,2,0.39836067,[35],12,2
CRK,0,0.32824427,[35],12,2
CRK,1,0.34732825,[35],12,2
CRK,2,0.33333334,[35],12,2
ORN,0,0.41359222,[35],12,2
ORN,1,0.38446602,[35],12,2
ORN,2,0.415534,[35],12,2
BPI,0,0.45879734,[35],12,2
BPI,1,0.43875277,[35],12,2
BPI,2,0.41202673,[35],12,2
CLR,0,0.43486238,[35],12,2
CLR,1,0.42018348,[35],12,2
CLR,2,0.41284403,[35],12,2
HPR,0,0.3298351,[35],12,2
HPR,1,0.33433282,[35],12,2
HPR,2,0.36431783,[35],12,2
PRO,0,0.4174397,[35],12,2
PRO,1,0.43413728,[35],12,2
PRO,2,0.43042672,[35],12,2
VG,0,0.3888889,[35],12,2
VG,1,0.43097642,[35],12,2
VG,2,0.3922559,[35],12,2
FSM,0,0.38630807,[35],12,2
FSM,1,0.3789731,[35],12,2
FSM,2,0.40831295,[35],12,2
CAI,0,0.37247705,[35],12,2
CAI,1,0.3614679,[35],12,2
CAI,2,0.33577982,[35],12,2
TROX,0,0.39853302,[35],12,2
TROX,1,0.39853302,[35],12,2
TROX,2,0.3765281,[35],12,2
OAS,0,0.41025642,[35],12,2
OAS,1,0.36666667,[35],12,2
OAS,2,0.34871796,[35],12,2
GFA,0,0.3501805,[35],12,2
GFA,1,0.3267148,[35],12,2
GFA,2,0.3429603,[35],12,2
BAS,0,0.29983792,[35],12,2
BAS,1,0.33873582,[35],12,2
BAS,2,0.34359807,[35],12,2
VRS,0,0.33890215,[35],12,2
VRS,1,0.3341289,[35],12,2
VRS,2,0.35560858,[35],12,2
PGTI,0,0.36332768,[35],12,2
PGTI,1,0.37011886,[35],12,2
PGTI,2,0.36842105,[35],12,2
DL,0,0.37603307,[35],12,2
DL,1,0.40289256,[35],12,2
DL,2,0.39876032,[35],12,2
CALX,0,0.45885286,[35],12,2
CALX,1,0.47381547,[35],12,2
CALX,2,0.45885286,[35],12,2
ATV,0,0.34917733,[35],12,2
ATV,1,0.39488116,[35],12,2
ATV,2,0.36563072,[35],12,2
CPE,0,0.33715013,[35],12,2
CPE,1,0.3384224,[35],12,2
CPE,2,0.32824427,[35],12,2
IO,0,0.3167939,[35],12,2
IO,1,0.28244275,[35],12,2
IO,2,0.29262087,[35],12,2
PZN,0,0.42447418,[35],12,2
PZN,1,0.41108987,[35],12,2
PZN,2,0.3709369,[35],12,2
NOA,0,0.32337433,[35],12,2
NOA,1,0.3321617,[35],12,2
NOA,2,0.35149384,[35],12,2
HBM,0,0.48899755,[35],12,2
HBM,1,0.46699268,[35],12,2
HBM,2,0.4767726,[35],12,2
LBRT,0,0.32819384,[35],12,2
LBRT,1,0.33920705,[35],12,2
LBRT,2,0.3061674,[35],12,2
DDD,0,0.30152673,[35],12,2
DDD,1,0.33715013,[35],12,2
DDD,2,0.3384224,[35],12,2
TREC,0,0.3529412,[35],12,2
TREC,1,0.36078432,[35],12,2
TREC,2,0.38039216,[35],12,2
CDE,0,0.30661577,[35],12,2
CDE,1,0.3053435,[35],12,2
CDE,2,0.32061067,[35],12,2
MXL,0,0.4339152,[35],12,2
MXL,1,0.43890274,[35],12,2
MXL,2,0.4638404,[35],12,2
CRD.B,0,0.35496184,[35],12,2
CRD.B,1,0.3778626,[35],12,2
CRD.B,2,0.3956743,[35],12,2
XIN,0,0.42054263,[35],12,2
XIN,1,0.375969,[35],12,2
XIN,2,0.37015504,[35],12,2
QEP,0,0.47680414,[35],12,2
QEP,1,0.45360824,[35],12,2
QEP,2,0.5025773,[35],12,2
ESTE,0,0.46813726,[35],12,2
ESTE,1,0.42647058,[35],12,2
ESTE,2,0.45588234,[35],12,2
EGHT,0,0.34351146,[35],12,2
EGHT,1,0.3625954,[35],12,2
EGHT,2,0.3486005,[35],12,2
TECK,0,0.42105263,[35],12,2
TECK,1,0.43463498,[35],12,2
TECK,2,0.42105263,[35],12,2
AG,0,0.3422983,[35],12,2
AG,1,0.32762837,[35],12,2
AG,2,0.35452324,[35],12,2
HTZ,0,0.3877193,[35],12,2
HTZ,1,0.39122808,[35],12,2
HTZ,2,0.38947368,[35],12,2
AGI,0,0.4205379,[35],12,2
AGI,1,0.39608803,[35],12,2
AGI,2,0.42298287,[35],12,2
BXC,0,0.38230884,[35],12,2
BXC,1,0.34632683,[35],12,2
BXC,2,0.3538231,[35],12,2
GOL,0,0.32561505,[35],12,2
GOL,1,0.30535457,[35],12,2
GOL,2,0.3154848,[35],12,2
FN,0,0.44329897,[35],12,2
FN,1,0.4458763,[35],12,2
FN,2,0.46134022,[35],12,2
LAC,0,0.39119804,[35],12,2
LAC,1,0.3398533,[35],12,2
LAC,2,0.3422983,[35],12,2
JKS,0,0.30710658,[35],12,2
JKS,1,0.3147208,[35],12,2
JKS,2,0.34771574,[35],12,2
WTI,0,0.30408472,[36],12,2
WTI,1,0.30408472,[36],12,2
WTI,2,0.2980333,[36],12,2
CVI,0,0.35181645,[36],12,2
CVI,1,0.3499044,[36],12,2
CVI,2,0.3499044,[36],12,2
HIL,0,0.33616298,[36],12,2
HIL,1,0.34465197,[36],12,2
HIL,2,0.3378608,[36],12,2
REN,0,0.3544601,[36],12,2
REN,1,0.36619717,[36],12,2
REN,2,0.36150235,[36],12,2
CLF,0,0.32951653,[36],12,2
CLF,1,0.32824427,[36],12,2
CLF,2,0.27989823,[36],12,2
EDN,0,0.33759123,[36],12,2
EDN,1,0.33759123,[36],12,2
EDN,2,0.33576643,[36],12,2
LL,0,0.35,[36],12,2
LL,1,0.3653846,[36],12,2
LL,2,0.34423077,[36],12,2
UAL,0,0.36885247,[36],12,2
UAL,1,0.39016393,[36],12,2
UAL,2,0.39016393,[36],12,2
CRK,0,0.28625953,[36],12,2
CRK,1,0.27989823,[36],12,2
CRK,2,0.27989823,[36],12,2
ORN,0,0.34951457,[36],12,2
ORN,1,0.34951457,[36],12,2
ORN,2,0.35339805,[36],12,2
BPI,0,0.41870824,[36],12,2
BPI,1,0.41870824,[36],12,2
BPI,2,0.41870824,[36],12,2
CLR,0,0.3412844,[36],12,2
CLR,1,0.346789,[36],12,2
CLR,2,0.34311926,[36],12,2
HPR,0,0.31334332,[36],12,2
HPR,1,0.31334332,[36],12,2
HPR,2,0.3043478,[36],12,2
PRO,0,0.39888683,[36],12,2
PRO,1,0.40445268,[36],12,2
PRO,2,0.41001856,[36],12,2
VG,0,0.37373737,[36],12,2
VG,1,0.38215488,[36],12,2
VG,2,0.37205386,[36],12,2
FSM,0,0.23716381,[36],12,2
FSM,1,0.23716381,[36],12,2
FSM,2,0.23716381,[36],12,2
CAI,0,0.3908257,[36],12,2
CAI,1,0.39816514,[36],12,2
CAI,2,0.39816514,[36],12,2
TROX,0,0.43765283,[36],12,2
TROX,1,0.4596577,[36],12,2
TROX,2,0.44498777,[36],12,2
OAS,0,0.34102565,[36],12,2
OAS,1,0.34615386,[36],12,2
OAS,2,0.32820514,[36],12,2
GFA,0,0.29602888,[36],12,2
GFA,1,0.30505416,[36],12,2
GFA,2,0.28880867,[36],12,2
BAS,0,0.28200972,[36],12,2
BAS,1,0.28200972,[36],12,2
BAS,2,0.25769854,[36],12,2
VRS,0,0.33890215,[36],12,2
VRS,1,0.3150358,[36],12,2
VRS,2,0.33651552,[36],12,2
PGTI,0,0.39049235,[36],12,2
PGTI,1,0.39219016,[36],12,2
PGTI,2,0.38879457,[36],12,2
DL,0,0.36157024,[36],12,2
DL,1,0.36157024,[36],12,2
DL,2,0.36157024,[36],12,2
CALX,0,0.40149626,[36],12,2
CALX,1,0.39650872,[36],12,2
CALX,2,0.39650872,[36],12,2
ATV,0,0.369287,[36],12,2
ATV,1,0.37842777,[36],12,2
ATV,2,0.32541132,[36],12,2
CPE,0,0.33206108,[36],12,2
CPE,1,0.32061067,[36],12,2
CPE,2,0.32824427,[36],12,2
IO,0,0.28244275,[36],12,2
IO,1,0.2773537,[36],12,2
IO,2,0.2760814,[36],12,2
PZN,0,0.3843212,[36],12,2
PZN,1,0.37667304,[36],12,2
PZN,2,0.36711282,[36],12,2
NOA,0,0.33743408,[36],12,2
NOA,1,0.32688928,[36],12,2
NOA,2,0.31810194,[36],12,2
HBM,0,0.3789731,[36],12,2
HBM,1,0.36430317,[36],12,2
HBM,2,0.3765281,[36],12,2
LBRT,0,0.34140968,[36],12,2
LBRT,1,0.37224668,[36],12,2
LBRT,2,0.36123347,[36],12,2
DDD,0,0.27226463,[36],12,2
DDD,1,0.283715,[36],12,2
DDD,2,0.27862597,[36],12,2
TREC,0,0.40980393,[36],12,2
TREC,1,0.4117647,[36],12,2
TREC,2,0.40588236,[36],12,2
CDE,0,0.2811705,[36],12,2
CDE,1,0.27862597,[36],12,2
CDE,2,0.26844785,[36],12,2
MXL,0,0.43142146,[36],12,2
MXL,1,0.43142146,[36],12,2
MXL,2,0.43142146,[36],12,2
CRD.B,0,0.326972,[36],12,2
CRD.B,1,0.3193384,[36],12,2
CRD.B,2,0.3193384,[36],12,2
XIN,0,0.36821705,[36],12,2
XIN,1,0.36821705,[36],12,2
XIN,2,0.36821705,[36],12,2
QEP,0,0.4226804,[36],12,2
QEP,1,0.42783505,[36],12,2
QEP,2,0.4226804,[36],12,2
ESTE,0,0.40686274,[36],12,2
ESTE,1,0.40686274,[36],12,2
ESTE,2,0.39215687,[36],12,2
EGHT,0,0.33333334,[36],12,2
EGHT,1,0.34605598,[36],12,2
EGHT,2,0.34732825,[36],12,2
TECK,0,0.37691003,[36],12,2
TECK,1,0.37691003,[36],12,2
TECK,2,0.3786078,[36],12,2
AG,0,0.26894864,[36],12,2
AG,1,0.29339853,[36],12,2
AG,2,0.27628362,[36],12,2
HTZ,0,0.3508772,[36],12,2
HTZ,1,0.3508772,[36],12,2
HTZ,2,0.35964912,[36],12,2
AGI,0,0.33496332,[36],12,2
AGI,1,0.33007336,[36],12,2
AGI,2,0.32762837,[36],12,2
BXC,0,0.3448276,[36],12,2
BXC,1,0.34332833,[36],12,2
BXC,2,0.33433282,[36],12,2
GOL,0,0.316932,[36],12,2
GOL,1,0.3357453,[36],12,2
GOL,2,0.33140376,[36],12,2
FN,0,0.35824743,[36],12,2
FN,1,0.35824743,[36],12,2
FN,2,0.35824743,[36],12,2
LAC,0,0.2982885,[36],12,2
LAC,1,0.31051344,[36],12,2
LAC,2,0.3202934,[36],12,2
JKS,0,0.28426397,[36],12,2
JKS,1,0.2715736,[36],12,2
JKS,2,0.28172588,[36],12,2
WTI,0,0.28895614,[37],12,2
WTI,1,0.28895614,[37],12,2
WTI,2,0.28895614,[37],12,2
CVI,0,0.31931165,[37],12,2
CVI,1,0.31931165,[37],12,2
CVI,2,0.31931165,[37],12,2
HIL,0,0.36332768,[37],12,2
HIL,1,0.36332768,[37],12,2
HIL,2,0.36332768,[37],12,2
REN,0,0.31455398,[37],12,2
REN,1,0.31455398,[37],12,2
REN,2,0.31455398,[37],12,2
CLF,0,0.28498727,[37],12,2
CLF,1,0.28498727,[37],12,2
CLF,2,0.28498727,[37],12,2
EDN,0,0.3229927,[37],12,2
EDN,1,0.3229927,[37],12,2
EDN,2,0.3229927,[37],12,2
LL,0,0.37884617,[37],12,2
LL,1,0.37884617,[37],12,2
LL,2,0.37884617,[37],12,2
UAL,0,0.32786885,[37],12,2
UAL,1,0.32786885,[37],12,2
UAL,2,0.32786885,[37],12,2
CRK,0,0.29389313,[37],12,2
CRK,1,0.29389313,[37],12,2
CRK,2,0.29389313,[37],12,2
ORN,0,0.38446602,[37],12,2
ORN,1,0.38446602,[37],12,2
ORN,2,0.38446602,[37],12,2
BPI,0,0.36971048,[37],12,2
BPI,1,0.36971048,[37],12,2
BPI,2,0.36971048,[37],12,2
CLR,0,0.3651376,[37],12,2
CLR,1,0.3651376,[37],12,2
CLR,2,0.3651376,[37],12,2
HPR,0,0.32233882,[37],12,2
HPR,1,0.32233882,[37],12,2
HPR,2,0.32233882,[37],12,2
PRO,0,0.37847868,[37],12,2
PRO,1,0.37847868,[37],12,2
PRO,2,0.37847868,[37],12,2
VG,0,0.35858586,[37],12,2
VG,1,0.35858586,[37],12,2
VG,2,0.35858586,[37],12,2
FSM,0,0.3178484,[37],12,2
FSM,1,0.3178484,[37],12,2
FSM,2,0.3178484,[37],12,2
CAI,0,0.31743118,[37],12,2
CAI,1,0.31743118,[37],12,2
CAI,2,0.31743118,[37],12,2
TROX,0,0.39364302,[37],12,2
TROX,1,0.39364302,[37],12,2
TROX,2,0.39364302,[37],12,2
OAS,0,0.33076924,[37],12,2
OAS,1,0.33076924,[37],12,2
OAS,2,0.33076924,[37],12,2
GFA,0,0.2725632,[37],12,2
GFA,1,0.2725632,[37],12,2
GFA,2,0.2725632,[37],12,2
BAS,0,0.267423,[37],12,2
BAS,1,0.267423,[37],12,2
BAS,2,0.267423,[37],12,2
VRS,0,0.2887828,[37],12,2
VRS,1,0.2887828,[37],12,2
VRS,2,0.2887828,[37],12,2
PGTI,0,0.37181664,[37],12,2
PGTI,1,0.37181664,[37],12,2
PGTI,2,0.37181664,[37],12,2
DL,0,0.36983472,[37],12,2
DL,1,0.36983472,[37],12,2
DL,2,0.36983472,[37],12,2
CALX,0,0.3915212,[37],12,2
CALX,1,0.3915212,[37],12,2
CALX,2,0.3915212,[37],12,2
ATV,0,0.31809872,[37],12,2
ATV,1,0.31809872,[37],12,2
ATV,2,0.31809872,[37],12,2
CPE,0,0.30661577,[37],12,2
CPE,1,0.30661577,[37],12,2
CPE,2,0.30661577,[37],12,2
IO,0,0.28880408,[37],12,2
IO,1,0.28880408,[37],12,2
IO,2,0.28880408,[37],12,2
PZN,0,0.3709369,[37],12,2
PZN,1,0.3709369,[37],12,2
PZN,2,0.3709369,[37],12,2
NOA,0,0.32161686,[37],12,2
NOA,1,0.32161686,[37],12,2
NOA,2,0.32161686,[37],12,2
HBM,0,0.35696822,[37],12,2
HBM,1,0.35696822,[37],12,2
HBM,2,0.35696822,[37],12,2
LBRT,0,0.27973568,[37],12,2
LBRT,1,0.27973568,[37],12,2
LBRT,2,0.27973568,[37],12,2
DDD,0,0.28880408,[37],12,2
DDD,1,0.28880408,[37],12,2
DDD,2,0.28880408,[37],12,2
TREC,0,0.37254903,[37],12,2
TREC,1,0.37254903,[37],12,2
TREC,2,0.37254903,[37],12,2
CDE,0,0.2697201,[37],12,2
CDE,1,0.2697201,[37],12,2
CDE,2,0.2697201,[37],12,2
MXL,0,0.37905237,[37],12,2
MXL,1,0.37905237,[37],12,2
MXL,2,0.37905237,[37],12,2
CRD.B,0,0.31552163,[37],12,2
CRD.B,1,0.31552163,[37],12,2
CRD.B,2,0.31552163,[37],12,2
XIN,0,0.3624031,[37],12,2
XIN,1,0.3624031,[37],12,2
XIN,2,0.3624031,[37],12,2
QEP,0,0.3969072,[37],12,2
QEP,1,0.3969072,[37],12,2
QEP,2,0.3969072,[37],12,2
ESTE,0,0.4117647,[37],12,2
ESTE,1,0.4117647,[37],12,2
ESTE,2,0.4117647,[37],12,2
EGHT,0,0.28880408,[37],12,2
EGHT,1,0.28880408,[37],12,2
EGHT,2,0.28880408,[37],12,2
TECK,0,0.3786078,[37],12,2
TECK,1,0.3786078,[37],12,2
TECK,2,0.3786078,[37],12,2
AG,0,0.26894864,[37],12,2
AG,1,0.26894864,[37],12,2
AG,2,0.26894864,[37],12,2
HTZ,0,0.35263157,[37],12,2
HTZ,1,0.35263157,[37],12,2
HTZ,2,0.35263157,[37],12,2
AGI,0,0.35696822,[37],12,2
AGI,1,0.35696822,[37],12,2
AGI,2,0.35696822,[37],12,2
BXC,0,0.3688156,[37],12,2
BXC,1,0.3688156,[37],12,2
BXC,2,0.3688156,[37],12,2
GOL,0,0.3227207,[37],12,2
GOL,1,0.3227207,[37],12,2
GOL,2,0.3227207,[37],12,2
FN,0,0.40979382,[37],12,2
FN,1,0.40979382,[37],12,2
FN,2,0.40979382,[37],12,2
LAC,0,0.25427872,[37],12,2
LAC,1,0.25427872,[37],12,2
LAC,2,0.25427872,[37],12,2
JKS,0,0.2741117,[37],12,2
JKS,1,0.2741117,[37],12,2
JKS,2,0.2741117,[37],12,2
WTI,0,0.33736762,[38],12,2
WTI,1,0.3192133,[38],12,2
WTI,2,0.32980332,[38],12,2
CVI,0,0.43594646,[38],12,2
CVI,1,0.44741875,[38],12,2
CVI,2,0.39961758,[38],12,2
HIL,0,0.4516129,[38],12,2
HIL,1,0.45500848,[38],12,2
HIL,2,0.46859083,[38],12,2
REN,0,0.3943662,[38],12,2
REN,1,0.471831,[38],12,2
REN,2,0.41549295,[38],12,2
CLF,0,0.32061067,[38],12,2
CLF,1,0.36895674,[38],12,2
CLF,2,0.2977099,[38],12,2
EDN,0,0.50729924,[38],12,2
EDN,1,0.540146,[38],12,2
EDN,2,0.50364965,[38],12,2
LL,0,0.4673077,[38],12,2
LL,1,0.46346155,[38],12,2
LL,2,0.5173077,[38],12,2
UAL,0,0.38032788,[38],12,2
