Scode,itercount,acc_test,val,margin,period
EGHT,0,0.31003812,[37],4,1
EGHT,1,0.31003812,[37],4,1
EGHT,2,0.31003812,[37],4,1
EGHT,3,0.31003812,[37],4,1
EGHT,4,0.31003812,[37],4,1
TECK,0,0.31979695,[37],4,1
TECK,1,0.31979695,[37],4,1
TECK,2,0.31979695,[37],4,1
TECK,3,0.31979695,[37],4,1
TECK,4,0.31979695,[37],4,1
AG,0,0.25547445,[37],4,1
AG,1,0.25547445,[37],4,1
AG,2,0.25547445,[37],4,1
AG,3,0.25547445,[37],4,1
AG,4,0.25547445,[37],4,1
HTZ,0,0.34325746,[37],4,1
HTZ,1,0.34325746,[37],4,1
HTZ,2,0.34325746,[37],4,1
HTZ,3,0.34325746,[37],4,1
HTZ,4,0.34325746,[37],4,1
AGI,0,0.35609755,[37],4,1
AGI,1,0.35609755,[37],4,1
AGI,2,0.35609755,[37],4,1
AGI,3,0.35609755,[37],4,1
AGI,4,0.35609755,[37],4,1
BXC,0,0.31988043,[37],4,1
BXC,1,0.31988043,[37],4,1
BXC,2,0.31988043,[37],4,1
BXC,3,0.31988043,[37],4,1
BXC,4,0.31988043,[37],4,1
GOL,0,0.27994227,[37],4,1
GOL,1,0.27994227,[37],4,1
GOL,2,0.27994227,[37],4,1
GOL,3,0.27994227,[37],4,1
GOL,4,0.27994227,[37],4,1
FN,0,0.3846154,[37],4,1
FN,1,0.3846154,[37],4,1
FN,2,0.3846154,[37],4,1
FN,3,0.3846154,[37],4,1
FN,4,0.3846154,[37],4,1
LAC,0,0.25853658,[37],4,1
LAC,1,0.25853658,[37],4,1
LAC,2,0.25853658,[37],4,1
LAC,3,0.25853658,[37],4,1
LAC,4,0.25853658,[37],4,1
JKS,0,0.270202,[37],4,1
JKS,1,0.270202,[37],4,1
JKS,2,0.270202,[37],4,1
JKS,3,0.270202,[37],4,1
JKS,4,0.270202,[37],4,1
WTI,0,0.2839879,[38],4,1
WTI,1,0.24773414,[38],4,1
WTI,2,0.27643505,[38],4,1
WTI,3,0.26586103,[38],4,1
WTI,4,0.27492446,[38],4,1
CVI,0,0.35619047,[38],4,1
CVI,1,0.36571428,[38],4,1
CVI,2,0.35809523,[38],4,1
CVI,3,0.35809523,[38],4,1
CVI,4,0.3752381,[38],4,1
HIL,0,0.3282572,[38],4,1
HIL,1,0.35871404,[38],4,1
HIL,2,0.321489,[38],4,1
HIL,3,0.33333334,[38],4,1
HIL,4,0.32994923,[38],4,1
REN,0,0.30373833,[38],4,1
REN,1,0.29672897,[38],4,1
REN,2,0.3504673,[38],4,1
REN,3,0.317757,[38],4,1
REN,4,0.3224299,[38],4,1
CLF,0,0.30622616,[38],4,1
CLF,1,0.29224905,[38],4,1
CLF,2,0.29479036,[38],4,1
CLF,3,0.3036849,[38],4,1
CLF,4,0.29733163,[38],4,1
EDN,0,0.3690909,[38],4,1
EDN,1,0.3581818,[38],4,1
EDN,2,0.3890909,[38],4,1
EDN,3,0.38,[38],4,1
EDN,4,0.38363636,[38],4,1
LL,0,0.42720306,[38],4,1
LL,1,0.4329502,[38],4,1
LL,2,0.42720306,[38],4,1
LL,3,0.42337164,[38],4,1
LL,4,0.4099617,[38],4,1
UAL,0,0.3715221,[38],4,1
UAL,1,0.3633388,[38],4,1
UAL,2,0.36006546,[38],4,1
UAL,3,0.36006546,[38],4,1
UAL,4,0.35679215,[38],4,1
CRK,0,0.31003812,[38],4,1
CRK,1,0.31893265,[38],4,1
CRK,2,0.29733163,[38],4,1
CRK,3,0.31639135,[38],4,1
CRK,4,0.31130877,[38],4,1
ORN,0,0.33462283,[38],4,1
ORN,1,0.35783365,[38],4,1
ORN,2,0.3500967,[38],4,1
ORN,3,0.36363637,[38],4,1
ORN,4,0.35783365,[38],4,1
BPI,0,0.41906872,[38],4,1
BPI,1,0.3924612,[38],4,1
BPI,2,0.37472284,[38],4,1
BPI,3,0.37694013,[38],4,1
BPI,4,0.37915742,[38],4,1
CLR,0,0.34369287,[38],4,1
CLR,1,0.3510055,[38],4,1
CLR,2,0.36014625,[38],4,1
CLR,3,0.35283363,[38],4,1
CLR,4,0.3510055,[38],4,1
HPR,0,0.31838566,[38],4,1
HPR,1,0.31988043,[38],4,1
HPR,2,0.3213752,[38],4,1
HPR,3,0.3213752,[38],4,1
HPR,4,0.32286996,[38],4,1
PRO,0,0.31977817,[38],4,1
PRO,1,0.3345656,[38],4,1
PRO,2,0.31423292,[38],4,1
PRO,3,0.33086875,[38],4,1
PRO,4,0.30499077,[38],4,1
VG,0,0.33892617,[38],4,1
VG,1,0.32550335,[38],4,1
VG,2,0.32885906,[38],4,1
VG,3,0.3489933,[38],4,1
VG,4,0.34731543,[38],4,1
FSM,0,0.35766423,[38],4,1
FSM,1,0.3625304,[38],4,1
FSM,2,0.33576643,[38],4,1
FSM,3,0.34793186,[38],4,1
FSM,4,0.3625304,[38],4,1
CAI,0,0.38025594,[38],4,1
CAI,1,0.39670932,[38],4,1
CAI,2,0.38756856,[38],4,1
CAI,3,0.3857404,[38],4,1
CAI,4,0.36380255,[38],4,1
TROX,0,0.4160584,[38],4,1
TROX,1,0.40875912,[38],4,1
TROX,2,0.42822385,[38],4,1
TROX,3,0.40389293,[38],4,1
TROX,4,0.40632603,[38],4,1
OAS,0,0.28900257,[38],4,1
OAS,1,0.28900257,[38],4,1
OAS,2,0.26598465,[38],4,1
OAS,3,0.28388748,[38],4,1
OAS,4,0.27621484,[38],4,1
GFA,0,0.28648648,[38],4,1
GFA,1,0.2882883,[38],4,1
GFA,2,0.25765765,[38],4,1
GFA,3,0.27207208,[38],4,1
GFA,4,0.31351352,[38],4,1
BAS,0,0.27625203,[38],4,1
BAS,1,0.23263328,[38],4,1
BAS,2,0.273021,[38],4,1
BAS,3,0.27625203,[38],4,1
BAS,4,0.26979,[38],4,1
VRS,0,0.3087886,[38],4,1
VRS,1,0.3206651,[38],4,1
VRS,2,0.3087886,[38],4,1
VRS,3,0.2874109,[38],4,1
VRS,4,0.33729216,[38],4,1
PGTI,0,0.3790186,[38],4,1
PGTI,1,0.38747886,[38],4,1
PGTI,2,0.38240272,[38],4,1
PGTI,3,0.37394246,[38],4,1
PGTI,4,0.36886632,[38],4,1
DL,0,0.39917696,[38],4,1
DL,1,0.40329218,[38],4,1
DL,2,0.41769546,[38],4,1
DL,3,0.41975307,[38],4,1
DL,4,0.41563785,[38],4,1
CALX,0,0.37468982,[38],4,1
CALX,1,0.40694788,[38],4,1
CALX,2,0.39454094,[38],4,1
CALX,3,0.40942928,[38],4,1
CALX,4,0.39454094,[38],4,1
ATV,0,0.3679417,[38],4,1
ATV,1,0.38433516,[38],4,1
ATV,2,0.36247724,[38],4,1
ATV,3,0.36612022,[38],4,1
ATV,4,0.38797814,[38],4,1
CPE,0,0.32528588,[38],4,1
CPE,1,0.33418044,[38],4,1
CPE,2,0.32528588,[38],4,1
CPE,3,0.3278272,[38],4,1
CPE,4,0.33672172,[38],4,1
IO,0,0.26937738,[38],4,1
IO,1,0.28716645,[38],4,1
IO,2,0.2642948,[38],4,1
IO,3,0.27446,[38],4,1
IO,4,0.2884371,[38],4,1
PZN,0,0.36450383,[38],4,1
PZN,1,0.36450383,[38],4,1
PZN,2,0.3625954,[38],4,1
PZN,3,0.38358778,[38],4,1
PZN,4,0.370229,[38],4,1
NOA,0,0.30998248,[38],4,1
NOA,1,0.33099824,[38],4,1
NOA,2,0.33274958,[38],4,1
NOA,3,0.33625218,[38],4,1
NOA,4,0.33099824,[38],4,1
HBM,0,0.3941606,[38],4,1
HBM,1,0.38929442,[38],4,1
HBM,2,0.3941606,[38],4,1
HBM,3,0.43552312,[38],4,1
HBM,4,0.38442823,[38],4,1
LBRT,0,0.29605263,[38],4,1
LBRT,1,0.33114034,[38],4,1
LBRT,2,0.3223684,[38],4,1
LBRT,3,0.3377193,[38],4,1
LBRT,4,0.30482456,[38],4,1
DDD,0,0.32147396,[38],4,1
DDD,1,0.30622616,[38],4,1
DDD,2,0.31385008,[38],4,1
DDD,3,0.317662,[38],4,1
DDD,4,0.3036849,[38],4,1
TREC,0,0.38476562,[38],4,1
TREC,1,0.390625,[38],4,1
TREC,2,0.37890625,[38],4,1
TREC,3,0.37890625,[38],4,1
TREC,4,0.36914062,[38],4,1
CDE,0,0.29733163,[38],4,1
CDE,1,0.29606098,[38],4,1
CDE,2,0.28716645,[38],4,1
CDE,3,0.27446,[38],4,1
CDE,4,0.2909784,[38],4,1
MXL,0,0.37468982,[38],4,1
MXL,1,0.42431763,[38],4,1
MXL,2,0.39205956,[38],4,1
MXL,3,0.39702234,[38],4,1
MXL,4,0.382134,[38],4,1
CRD.B,0,0.2782719,[38],4,1
CRD.B,1,0.29860228,[38],4,1
CRD.B,2,0.29860228,[38],4,1
CRD.B,3,0.2909784,[38],4,1
CRD.B,4,0.29224905,[38],4,1
XIN,0,0.3088803,[38],4,1
XIN,1,0.3262548,[38],4,1
XIN,2,0.3262548,[38],4,1
XIN,3,0.28957528,[38],4,1
XIN,4,0.32046333,[38],4,1
QEP,0,0.4293059,[38],4,1
QEP,1,0.40102828,[38],4,1
QEP,2,0.41131106,[38],4,1
QEP,3,0.41902313,[38],4,1
QEP,4,0.3907455,[38],4,1
ESTE,0,0.42682928,[38],4,1
ESTE,1,0.43414634,[38],4,1
ESTE,2,0.42682928,[38],4,1
ESTE,3,0.42439026,[38],4,1
ESTE,4,0.43414634,[38],4,1
EGHT,0,0.33799237,[38],4,1
EGHT,1,0.33418044,[38],4,1
EGHT,2,0.317662,[38],4,1
EGHT,3,0.3329098,[38],4,1
EGHT,4,0.33163914,[38],4,1
TECK,0,0.35532996,[38],4,1
TECK,1,0.31133673,[38],4,1
TECK,2,0.35194585,[38],4,1
TECK,3,0.35025382,[38],4,1
TECK,4,0.35194585,[38],4,1
AG,0,0.25304136,[38],4,1
AG,1,0.25790754,[38],4,1
AG,2,0.270073,[38],4,1
AG,3,0.30413625,[38],4,1
AG,4,0.2725061,[38],4,1
HTZ,0,0.4028021,[38],4,1
HTZ,1,0.3905429,[38],4,1
HTZ,2,0.3870403,[38],4,1
HTZ,3,0.3870403,[38],4,1
HTZ,4,0.4045534,[38],4,1
AGI,0,0.37317073,[38],4,1
AGI,1,0.37560976,[38],4,1
AGI,2,0.3707317,[38],4,1
AGI,3,0.36341465,[38],4,1
AGI,4,0.38292682,[38],4,1
BXC,0,0.34529147,[38],4,1
BXC,1,0.34828103,[38],4,1
BXC,2,0.35575485,[38],4,1
BXC,3,0.34678626,[38],4,1
BXC,4,0.36173394,[38],4,1
GOL,0,0.31890333,[38],4,1
GOL,1,0.3044733,[38],4,1
GOL,2,0.3145743,[38],4,1
GOL,3,0.3145743,[38],4,1
GOL,4,0.33189034,[38],4,1
FN,0,0.43076923,[38],4,1
FN,1,0.43589744,[38],4,1
FN,2,0.42820513,[38],4,1
FN,3,0.41538462,[38],4,1
FN,4,0.43333334,[38],4,1
LAC,0,0.30731708,[38],4,1
LAC,1,0.34390244,[38],4,1
LAC,2,0.31463414,[38],4,1
LAC,3,0.31707317,[38],4,1
LAC,4,0.3292683,[38],4,1
JKS,0,0.26262626,[38],4,1
JKS,1,0.2550505,[38],4,1
JKS,2,0.22979797,[38],4,1
JKS,3,0.26010102,[38],4,1
JKS,4,0.2651515,[38],4,1
WTI,0,0.3141994,[0],4,2
WTI,1,0.30664653,[0],4,2
WTI,2,0.31722054,[0],4,2
WTI,3,0.32779455,[0],4,2
WTI,4,0.27492446,[0],4,2
CVI,0,0.34666666,[0],4,2
CVI,1,0.3504762,[0],4,2
CVI,2,0.34857142,[0],4,2
CVI,3,0.3447619,[0],4,2
CVI,4,0.3447619,[0],4,2
HIL,0,0.35194585,[0],4,2
HIL,1,0.35025382,[0],4,2
HIL,2,0.35194585,[0],4,2
HIL,3,0.35025382,[0],4,2
HIL,4,0.357022,[0],4,2
REN,0,0.33957845,[0],4,2
REN,1,0.3325527,[0],4,2
REN,2,0.32786885,[0],4,2
REN,3,0.3325527,[0],4,2
REN,4,0.33489463,[0],4,2
CLF,0,0.27700126,[0],4,2
CLF,1,0.26810673,[0],4,2
CLF,2,0.27700126,[0],4,2
CLF,3,0.28208387,[0],4,2
CLF,4,0.27700126,[0],4,2
EDN,0,0.36247724,[0],4,2
EDN,1,0.34972677,[0],4,2
EDN,2,0.36612022,[0],4,2
EDN,3,0.35154828,[0],4,2
EDN,4,0.35154828,[0],4,2
LL,0,0.36398467,[0],4,2
LL,1,0.36398467,[0],4,2
LL,2,0.37547892,[0],4,2
LL,3,0.3716475,[0],4,2
LL,4,0.3678161,[0],4,2
UAL,0,0.40425533,[0],4,2
UAL,1,0.396072,[0],4,2
UAL,2,0.39934534,[0],4,2
UAL,3,0.39770868,[0],4,2
UAL,4,0.40589198,[0],4,2
CRK,0,0.33545107,[0],4,2
CRK,1,0.32401526,[0],4,2
CRK,2,0.3494282,[0],4,2
CRK,3,0.33672172,[0],4,2
CRK,4,0.34180433,[0],4,2
ORN,0,0.3372093,[0],4,2
ORN,1,0.39341086,[0],4,2
ORN,2,0.36434108,[0],4,2
ORN,3,0.36821705,[0],4,2
ORN,4,0.3604651,[0],4,2
BPI,0,0.37777779,[0],4,2
BPI,1,0.37777779,[0],4,2
BPI,2,0.37555555,[0],4,2
BPI,3,0.38666666,[0],4,2
BPI,4,0.38444445,[0],4,2
CLR,0,0.3583181,[0],4,2
CLR,1,0.35648996,[0],4,2
CLR,2,0.3510055,[0],4,2
CLR,3,0.3583181,[0],4,2
CLR,4,0.36014625,[0],4,2
HPR,0,0.34230193,[0],4,2
HPR,1,0.34230193,[0],4,2
HPR,2,0.34678626,[0],4,2
HPR,3,0.34828103,[0],4,2
HPR,4,0.3781764,[0],4,2
PRO,0,0.38632163,[0],4,2
PRO,1,0.3844732,[0],4,2
PRO,2,0.38817006,[0],4,2
PRO,3,0.38817006,[0],4,2
PRO,4,0.37523106,[0],4,2
VG,0,0.3942953,[0],4,2
VG,1,0.41275167,[0],4,2
VG,2,0.39765102,[0],4,2
VG,3,0.39765102,[0],4,2
VG,4,0.3942953,[0],4,2
FSM,0,0.28780487,[0],4,2
FSM,1,0.27804878,[0],4,2
FSM,2,0.2902439,[0],4,2
FSM,3,0.28780487,[0],4,2
FSM,4,0.31707317,[0],4,2
CAI,0,0.37294334,[0],4,2
CAI,1,0.36380255,[0],4,2
CAI,2,0.3583181,[0],4,2
CAI,3,0.35648996,[0],4,2
CAI,4,0.36197442,[0],4,2
TROX,0,0.4512195,[0],4,2
TROX,1,0.3902439,[0],4,2
TROX,2,0.43658537,[0],4,2
TROX,3,0.4414634,[0],4,2
TROX,4,0.44390243,[0],4,2
OAS,0,0.33248082,[0],4,2
OAS,1,0.30690536,[0],4,2
OAS,2,0.32225063,[0],4,2
OAS,3,0.34015346,[0],4,2
OAS,4,0.314578,[0],4,2
GFA,0,0.2882883,[0],4,2
GFA,1,0.28648648,[0],4,2
GFA,2,0.28108108,[0],4,2
GFA,3,0.2882883,[0],4,2
GFA,4,0.27207208,[0],4,2
BAS,0,0.25566342,[0],4,2
BAS,1,0.27831715,[0],4,2
BAS,2,0.20711975,[0],4,2
BAS,3,0.25728154,[0],4,2
BAS,4,0.27831715,[0],4,2
VRS,0,0.33254156,[0],4,2
VRS,1,0.32541567,[0],4,2
VRS,2,0.32304037,[0],4,2
VRS,3,0.30403802,[0],4,2
VRS,4,0.32779098,[0],4,2
PGTI,0,0.36379018,[0],4,2
PGTI,1,0.3536379,[0],4,2
PGTI,2,0.35025382,[0],4,2
PGTI,3,0.36886632,[0],4,2
PGTI,4,0.36886632,[0],4,2
DL,0,0.3909465,[0],4,2
DL,1,0.4074074,[0],4,2
DL,2,0.4053498,[0],4,2
DL,3,0.4053498,[0],4,2
DL,4,0.4053498,[0],4,2
CALX,0,0.34491315,[0],4,2
CALX,1,0.34987593,[0],4,2
CALX,2,0.33746898,[0],4,2
CALX,3,0.35235733,[0],4,2
CALX,4,0.34491315,[0],4,2
ATV,0,0.36247724,[0],4,2
ATV,1,0.3970856,[0],4,2
ATV,2,0.39344263,[0],4,2
ATV,3,0.38797814,[0],4,2
ATV,4,0.3989071,[0],4,2
CPE,0,0.33799237,[0],4,2
CPE,1,0.3494282,[0],4,2
CPE,2,0.33799237,[0],4,2
CPE,3,0.33545107,[0],4,2
CPE,4,0.33926302,[0],4,2
IO,0,0.29479036,[0],4,2
IO,1,0.2909784,[0],4,2
IO,2,0.29224905,[0],4,2
IO,3,0.2909784,[0],4,2
IO,4,0.26302415,[0],4,2
PZN,0,0.4274809,[0],4,2
PZN,1,0.39885497,[0],4,2
PZN,2,0.40648854,[0],4,2
PZN,3,0.40458015,[0],4,2
PZN,4,0.39122137,[0],4,2
NOA,0,0.3263158,[0],4,2
NOA,1,0.35263157,[0],4,2
NOA,2,0.33508772,[0],4,2
NOA,3,0.3,[0],4,2
NOA,4,0.3122807,[0],4,2
HBM,0,0.36009732,[0],4,2
HBM,1,0.36009732,[0],4,2
HBM,2,0.35279804,[0],4,2
HBM,3,0.3649635,[0],4,2
HBM,4,0.36982968,[0],4,2
LBRT,0,0.3640351,[0],4,2
LBRT,1,0.37280703,[0],4,2
LBRT,2,0.34649122,[0],4,2
LBRT,3,0.3859649,[0],4,2
LBRT,4,0.3618421,[0],4,2
DDD,0,0.31257942,[0],4,2
DDD,1,0.32147396,[0],4,2
DDD,2,0.30749682,[0],4,2
DDD,3,0.32655653,[0],4,2
DDD,4,0.3278272,[0],4,2
TREC,0,0.39138943,[0],4,2
TREC,1,0.3816047,[0],4,2
TREC,2,0.40900195,[0],4,2
TREC,3,0.40313113,[0],4,2
TREC,4,0.3737769,[0],4,2
CDE,0,0.27954257,[0],4,2
CDE,1,0.27954257,[0],4,2
CDE,2,0.2757306,[0],4,2
CDE,3,0.25285897,[0],4,2
CDE,4,0.28208387,[0],4,2
MXL,0,0.36972705,[0],4,2
MXL,1,0.37965262,[0],4,2
MXL,2,0.37220845,[0],4,2
MXL,3,0.37220845,[0],4,2
MXL,4,0.37220845,[0],4,2
CRD.B,0,0.32401526,[0],4,2
CRD.B,1,0.3227446,[0],4,2
CRD.B,2,0.32909784,[0],4,2
CRD.B,3,0.32655653,[0],4,2
CRD.B,4,0.31639135,[0],4,2
XIN,0,0.32818532,[0],4,2
XIN,1,0.33204633,[0],4,2
XIN,2,0.35521236,[0],4,2
XIN,3,0.33976835,[0],4,2
XIN,4,0.33204633,[0],4,2
QEP,0,0.40616965,[0],4,2
QEP,1,0.40874037,[0],4,2
QEP,2,0.40874037,[0],4,2
QEP,3,0.40616965,[0],4,2
QEP,4,0.40616965,[0],4,2
ESTE,0,0.39512196,[0],4,2
ESTE,1,0.4,[0],4,2
ESTE,2,0.39512196,[0],4,2
ESTE,3,0.39268294,[0],4,2
ESTE,4,0.39512196,[0],4,2
EGHT,0,0.34815755,[0],4,2
EGHT,1,0.37102923,[0],4,2
EGHT,2,0.36594662,[0],4,2
EGHT,3,0.3621347,[0],4,2
EGHT,4,0.3519695,[0],4,2
TECK,0,0.357022,[0],4,2
TECK,1,0.34856176,[0],4,2
TECK,2,0.35194585,[0],4,2
TECK,3,0.35025382,[0],4,2
TECK,4,0.35025382,[0],4,2
AG,0,0.32439023,[0],4,2
AG,1,0.31219512,[0],4,2
AG,2,0.29512194,[0],4,2
AG,3,0.30243903,[0],4,2
AG,4,0.3097561,[0],4,2
HTZ,0,0.35901925,[0],4,2
HTZ,1,0.36077058,[0],4,2
HTZ,2,0.3642732,[0],4,2
HTZ,3,0.36077058,[0],4,2
HTZ,4,0.35901925,[0],4,2
AGI,0,0.36097562,[0],4,2
AGI,1,0.3707317,[0],4,2
AGI,2,0.36585367,[0],4,2
AGI,3,0.3682927,[0],4,2
AGI,4,0.35853657,[0],4,2
BXC,0,0.31137726,[0],4,2
BXC,1,0.31586826,[0],4,2
BXC,2,0.31736526,[0],4,2
BXC,3,0.3188623,[0],4,2
BXC,4,0.3188623,[0],4,2
GOL,0,0.30635837,[0],4,2
GOL,1,0.31213874,[0],4,2
GOL,2,0.3236994,[0],4,2
GOL,3,0.316474,[0],4,2
GOL,4,0.30491328,[0],4,2
FN,0,0.4051282,[0],4,2
FN,1,0.4051282,[0],4,2
FN,2,0.4076923,[0],4,2
FN,3,0.4051282,[0],4,2
FN,4,0.4051282,[0],4,2
LAC,0,0.3682927,[0],4,2
LAC,1,0.3682927,[0],4,2
LAC,2,0.37804878,[0],4,2
LAC,3,0.34634146,[0],4,2
LAC,4,0.39268294,[0],4,2
JKS,0,0.30808082,[0],4,2
JKS,1,0.32828283,[0],4,2
JKS,2,0.28787878,[0],4,2
JKS,3,0.31060606,[0],4,2
JKS,4,0.3181818,[0],4,2
WTI,0,0.29154077,[1],4,2
WTI,1,0.2900302,[1],4,2
WTI,2,0.28700906,[1],4,2
WTI,3,0.29154077,[1],4,2
WTI,4,0.29154077,[1],4,2
CVI,0,0.36761904,[1],4,2
CVI,1,0.3752381,[1],4,2
CVI,2,0.38666666,[1],4,2
CVI,3,0.36,[1],4,2
CVI,4,0.35809523,[1],4,2
HIL,0,0.32318106,[1],4,2
HIL,1,0.32318106,[1],4,2
HIL,2,0.33840948,[1],4,2
HIL,3,0.34517765,[1],4,2
HIL,4,0.3316413,[1],4,2
REN,0,0.41686183,[1],4,2
REN,1,0.40046838,[1],4,2
REN,2,0.40983605,[1],4,2
REN,3,0.38173303,[1],4,2
REN,4,0.40983605,[1],4,2
CLF,0,0.29224905,[1],4,2
CLF,1,0.2858958,[1],4,2
CLF,2,0.29224905,[1],4,2
CLF,3,0.29224905,[1],4,2
CLF,4,0.2884371,[1],4,2
EDN,0,0.36065573,[1],4,2
EDN,1,0.35883424,[1],4,2
EDN,2,0.35519126,[1],4,2
EDN,3,0.36612022,[1],4,2
EDN,4,0.3697632,[1],4,2
LL,0,0.35249043,[1],4,2
LL,1,0.3448276,[1],4,2
LL,2,0.35823753,[1],4,2
LL,3,0.34099618,[1],4,2
LL,4,0.3505747,[1],4,2
UAL,0,0.33387887,[1],4,2
UAL,1,0.3666121,[1],4,2
UAL,2,0.3764321,[1],4,2
UAL,3,0.3764321,[1],4,2
UAL,4,0.3764321,[1],4,2
CRK,0,0.32401526,[1],4,2
CRK,1,0.3519695,[1],4,2
CRK,2,0.34307498,[1],4,2
CRK,3,0.35069886,[1],4,2
CRK,4,0.33418044,[1],4,2
ORN,0,0.35465115,[1],4,2
ORN,1,0.35852712,[1],4,2
ORN,2,0.35271317,[1],4,2
ORN,3,0.35465115,[1],4,2
ORN,4,0.35658914,[1],4,2
BPI,0,0.3888889,[1],4,2
BPI,1,0.38444445,[1],4,2
BPI,2,0.3911111,[1],4,2
BPI,3,0.38,[1],4,2
BPI,4,0.39333335,[1],4,2
CLR,0,0.35283363,[1],4,2
CLR,1,0.36014625,[1],4,2
CLR,2,0.36014625,[1],4,2
CLR,3,0.3546618,[1],4,2
CLR,4,0.36197442,[1],4,2
HPR,0,0.3213752,[1],4,2
HPR,1,0.3213752,[1],4,2
HPR,2,0.3258595,[1],4,2
HPR,3,0.31240657,[1],4,2
HPR,4,0.3168909,[1],4,2
PRO,0,0.3659889,[1],4,2
PRO,1,0.3770795,[1],4,2
PRO,2,0.37523106,[1],4,2
PRO,3,0.38632163,[1],4,2
PRO,4,0.3715342,[1],4,2
VG,0,0.37416106,[1],4,2
VG,1,0.3691275,[1],4,2
VG,2,0.3691275,[1],4,2
VG,3,0.36744967,[1],4,2
VG,4,0.37583894,[1],4,2
FSM,0,0.31219512,[1],4,2
FSM,1,0.3097561,[1],4,2
FSM,2,0.27317074,[1],4,2
FSM,3,0.32682925,[1],4,2
FSM,4,0.3390244,[1],4,2
CAI,0,0.38025594,[1],4,2
CAI,1,0.3820841,[1],4,2
CAI,2,0.39488116,[1],4,2
CAI,3,0.3893967,[1],4,2
CAI,4,0.3893967,[1],4,2
TROX,0,0.44390243,[1],4,2
TROX,1,0.4390244,[1],4,2
TROX,2,0.41951218,[1],4,2
TROX,3,0.41951218,[1],4,2
TROX,4,0.42439026,[1],4,2
OAS,0,0.29923275,[1],4,2
OAS,1,0.30690536,[1],4,2
OAS,2,0.30179027,[1],4,2
OAS,3,0.2966752,[1],4,2
OAS,4,0.30179027,[1],4,2
GFA,0,0.3027027,[1],4,2
GFA,1,0.3099099,[1],4,2
GFA,2,0.3117117,[1],4,2
GFA,3,0.2936937,[1],4,2
GFA,4,0.3063063,[1],4,2
BAS,0,0.22977346,[1],4,2
BAS,1,0.21359223,[1],4,2
BAS,2,0.17799352,[1],4,2
BAS,3,0.2394822,[1],4,2
BAS,4,0.23624596,[1],4,2
VRS,0,0.36342043,[1],4,2
VRS,1,0.3776722,[1],4,2
VRS,2,0.3800475,[1],4,2
VRS,3,0.39904988,[1],4,2
VRS,4,0.38717338,[1],4,2
PGTI,0,0.36209813,[1],4,2
PGTI,1,0.36717427,[1],4,2
PGTI,2,0.37055838,[1],4,2
PGTI,3,0.36886632,[1],4,2
PGTI,4,0.37225044,[1],4,2
DL,0,0.39300412,[1],4,2
DL,1,0.38271606,[1],4,2
DL,2,0.38477367,[1],4,2
DL,3,0.39300412,[1],4,2
DL,4,0.3909465,[1],4,2
CALX,0,0.40942928,[1],4,2
CALX,1,0.4019851,[1],4,2
CALX,2,0.41687346,[1],4,2
CALX,3,0.41191068,[1],4,2
CALX,4,0.41439205,[1],4,2
ATV,0,0.32969034,[1],4,2
ATV,1,0.34790528,[1],4,2
ATV,2,0.33515483,[1],4,2
ATV,3,0.3442623,[1],4,2
ATV,4,0.35701275,[1],4,2
CPE,0,0.3329098,[1],4,2
CPE,1,0.33418044,[1],4,2
CPE,2,0.33163914,[1],4,2
CPE,3,0.33799237,[1],4,2
CPE,4,0.34561625,[1],4,2
IO,0,0.29860228,[1],4,2
IO,1,0.28970775,[1],4,2
IO,2,0.31003812,[1],4,2
IO,3,0.2935197,[1],4,2
IO,4,0.29860228,[1],4,2
PZN,0,0.40267175,[1],4,2
PZN,1,0.39503816,[1],4,2
PZN,2,0.41603053,[1],4,2
PZN,3,0.4274809,[1],4,2
PZN,4,0.40267175,[1],4,2
NOA,0,0.34736842,[1],4,2
NOA,1,0.3105263,[1],4,2
NOA,2,0.34035087,[1],4,2
NOA,3,0.33684212,[1],4,2
NOA,4,0.33508772,[1],4,2
HBM,0,0.38442823,[1],4,2
HBM,1,0.36982968,[1],4,2
HBM,2,0.3625304,[1],4,2
HBM,3,0.37712896,[1],4,2
HBM,4,0.38442823,[1],4,2
LBRT,0,0.33333334,[1],4,2
LBRT,1,0.3377193,[1],4,2
LBRT,2,0.32456142,[1],4,2
LBRT,3,0.36842105,[1],4,2
LBRT,4,0.32017544,[1],4,2
DDD,0,0.29224905,[1],4,2
DDD,1,0.30749682,[1],4,2
DDD,2,0.29733163,[1],4,2
DDD,3,0.29606098,[1],4,2
DDD,4,0.3011436,[1],4,2
TREC,0,0.407045,[1],4,2
TREC,1,0.41095892,[1],4,2
TREC,2,0.40508807,[1],4,2
TREC,3,0.4187867,[1],4,2
TREC,4,0.39921722,[1],4,2
CDE,0,0.2884371,[1],4,2
CDE,1,0.2884371,[1],4,2
CDE,2,0.28970775,[1],4,2
CDE,3,0.2858958,[1],4,2
CDE,4,0.30495554,[1],4,2
MXL,0,0.37717122,[1],4,2
MXL,1,0.37468982,[1],4,2
MXL,2,0.37717122,[1],4,2
MXL,3,0.37717122,[1],4,2
MXL,4,0.37220845,[1],4,2
CRD.B,0,0.34307498,[1],4,2
CRD.B,1,0.34180433,[1],4,2
CRD.B,2,0.33672172,[1],4,2
CRD.B,3,0.3329098,[1],4,2
CRD.B,4,0.3545108,[1],4,2
XIN,0,0.34942085,[1],4,2
XIN,1,0.34942085,[1],4,2
